Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks,Popularity,Youtube viewcount,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Movies_TV_feature_count,Oscars_won,Artist_lifetime_grammy_achievement,Artist_grammy_wins,Artist_grammy_nominations,artist popularity,TopSongsArtist,TopSongsArtist10,TopSongsArtist100
Somebody Wants You,THE AUSSIE BAND,11/9/80,109,109,2,17,962801830,0.429,0.696,9,-8.579,1,0.0392,0.19,0,0.251,0.484,84.008,157400,4,0,0,0,0,0,57.77835159,0,0,0
Boy In The Box,COREY HART,9/14/85,69,26,12,18,226977,0.671,0.668,1,-12.805,1,0.0618,0.104,0,0.258,0.77,128.173,267912,4,0,0,0,0,1,57.77835159,0,2,6
I'll Be Good,RENE &amp; ANGELA,9/28/85,82,47,10,47,7350791,0.829,0.65,10,-9.691,1,0.06,0.136,2.15E-05,0.15,0.751,108.398,321067,4,0,0,0,0,1,47,0,0,3
Like To Get To Know You Well,HOWARD JONES,9/28/85,81,49,9,47,360385,0.759,0.599,8,-9.504,1,0.0395,0.169,0.000946,0.0369,0.895,97.29,240187,4,0,0,0,0,1,57,0,2,6
Born In East LA,CHEECH &amp; CHONG,9/21/85,73,48,11,25,989863,0.617,0.647,0,-11.83,1,0.0488,0.262,0,0.183,0.766,121.702,292827,4,0,0,0,0,0,21,0,1,4
Charm The Snake,CHRISTOPHER CROSS,10/26/85,79,68,5,23,13946,0.527,0.733,9,-12.556,1,0.0381,0.0364,0.00263,0.458,0.648,171.441,267040,4,0,0,0,5,9,66,2,2,5
Que te quiero,KATRINA AND THE WAVES,10/12/85,85,71,6,20,47080,0.633,0.635,7,-12.593,1,0.0389,0.00949,0.513,0.125,0.989,136.857,202360,4,0,0,0,0,0,65,0,1,3
Kayleigh,MARILLION,10/5/85,89,74,8,52,7141011,0.562,0.671,2,-7.21,1,0.0269,0.0188,0.00378,0.0947,0.595,106.002,243413,4,0,0,0,0,0,60,0,0,1
All Fall Down,FIVE STAR,9/14/85,83,65,11,26,626287,0.845,0.602,2,-9.781,1,0.0446,0.0323,0.000148,0.0452,0.715,115.766,212307,4,0,0,0,0,0,41,0,0,2
Love Grammar,JOHN PARR,11/16/85,92,89,2,6,20851,0.455,0.686,9,-9.885,0,0.0358,0.00428,0,0.0936,0.522,119.451,255347,4,0,0,0,0,1,51,1,0,4
Blue Kiss,JANE WIEDLIN,9/28/85,90,77,9,28,604398,0.757,0.636,5,-12.238,1,0.0349,0.454,0.000162,0.0543,0.961,128.36,208067,4,0,0,0,0,1,35,0,1,2
Do You Feel Like I Feel?,BELINDA CARLISLE,10/26/91,89,73,6,16,42812,0.574,0.897,2,-6.599,1,0.0387,6.78E-05,1.03E-05,0.256,0.661,122.977,273333,4,0,0,0,0,2,66,1,3,4
Fall At Your Feet,CROWDED HOUSE,10/19/91,91,75,6,55,2015038,0.65,0.371,0,-13.623,0,0.026,0.457,0.0116,0.102,0.561,102.583,198800,4,0,0,0,0,0,69,0,2,3
True Companion,MARC COHN,11/2/91,94,80,5,41,2009672,0.465,0.16,9,-18.027,1,0.0406,0.812,1.11E-06,0.109,0.293,114.591,249960,4,0,0,0,1,3,59,0,0,2
For Your Mind,ROBBIE NEVIL,10/26/91,99,86,4,7,11043,0.746,0.562,10,-13.898,0,0.0445,0.106,1.16E-05,0.0801,0.763,111.141,229467,4,0,0,0,0,0,37,0,1,4
Double Good Everything,SMOKEY ROBINSON,11/9/91,99,91,3,19,3534,0.771,0.597,8,-8.696,1,0.0347,0.284,7.09E-05,0.0548,0.875,119.972,228307,4,0,0,1,1,5,55,0,4,15
The Child (Inside),QKUMBA ZOO,10/12/96,94,69,7,13,147312,0.694,0.923,4,-7.428,1,0.0382,0.185,0.00187,0.318,0.849,127.144,241507,4,0,0,0,0,0,9,0,0,1
Snapshot,RUPAUL,11/2/96,96,95,5,43,273647,0.66,0.821,8,-7.299,0,0.0332,0.0249,0.606,0.561,0.52,128.243,206720,4,0,0,0,0,0,68,0,0,1
DJ Girl,KATALINA,9/14/96,99,86,11,15,210532,0.894,0.594,11,-12.147,0,0.0611,0.0262,0.000681,0.0661,0.959,125.921,219400,4,0,0,0,0,0,14,0,0,1
Don't Go Away,FUN FACTORY,11/2/96,93,93,4,19,1575702,0.517,0.788,8,-3.124,1,0.0481,0.00335,2.25E-06,0.559,0.586,200.075,210600,4,0,0,0,1,5,39,0,0,2
Who's Your Daddy,TOBY KEITH,10/5/02,74,22,20,47,19824661,0.688,0.869,9,-4.198,1,0.0389,0.313,0.0224,0.0498,0.856,126.299,238013,4,0,0,0,0,7,72,0,0,35
I Am Mine,PEARL JAM,10/12/02,74,43,8,56,24008078,0.323,0.728,7,-5.416,1,0.0321,0.00394,0.000447,0.102,0.489,161.586,215333,3,0,0,0,1,12,57.77835159,0,0,9
Crush Tonight,FAT JOE featuring GINUWINE,10/19/02,89,77,7,22,145631,0.598,0.711,3,-5.373,0,0.434,0.266,0,0.599,0.87,91.627,317000,4,0,0,0,0,5,76,0,0,1
Braid My Hair,MARIO,10/12/02,75,74,8,42,4214415,0.687,0.619,5,-6.733,0,0.0533,0.0829,0,0.188,0.449,134.037,247267,4,0,0,0,0,2,73,0,1,3
Why I Love You,B2K,11/2/02,73,73,4,35,3878646,0.699,0.602,7,-6.498,1,0.0288,0.0497,0,0.0818,0.381,89.971,241600,4,0,0,0,0,0,60,0,0,3
Don't Say No Just Say Yes,AVANT,9/28/02,99,99,1,39,6492027,0.625,0.507,3,-5.679,0,0.0251,0.175,4.12E-05,0.0667,0.49,139.988,274493,4,0,0,0,1,1,63,0,0,6
Give It 2 U,ROBIN THICKE featuring KENDRICK LAMAR,9/7/13,83,25,12,36,34117018,0.669,0.829,11,-3.827,0,0.0688,0.0893,0,0.154,0.595,127.185,229667,4,0,0,0,0,5,72,0,0,1
All Kinds Of Kinds,MIRANDA LAMBERT,10/26/13,97,89,5,19,3538684,0.537,0.795,1,-4.24,0,0.0362,0.00159,1.83E-05,0.733,0.399,130.587,215053,4,0,0,0,2,14,72,0,0,10
V.S.O.P.,K. MICHELLE,10/26/13,90,89,4,53,30901753,0.277,0.806,6,-4.715,1,0.0577,0.0478,0,0.0525,0.617,74.098,209107,1,0,0,0,0,0,65,0,0,2
Darte Un Beso,PRINCE ROYCE,9/7/13,78,78,5,70,1029109786,0.757,0.711,1,-4.643,0,0.0349,0.36,0,0.121,0.817,139.962,206933,4,0,0,0,7,38,83,0,0,1
I Don't Believe I'll Fall In Love Today,BOBBY BARE,11/17/62,118,118,1,4,3436,0.486,0.443,4,-8.929,1,0.0283,0.735,0,0.52,0.727,141.731,128627,4,0,0,0,1,6,52,0,1,5
Take It On Up,THE POCKETS,11/18/78,106,106,1,1,19601,0.712,0.6,8,-6.316,1,0.0591,0.357,2.26E-05,0.195,0.502,120.001,198000,4,0,0,0,0,0,57.77835159,0,0,0
Souljas,MASTER P,11/18/00,98,98,1,14,288607,0.935,0.75,11,-5.113,0,0.251,0.039,0,0.18,0.451,99.873,212707,4,0,0,0,0,0,59,0,0,2
Crash Here Tonight,TOBY KEITH,11/18/06,96,96,1,24,2079453,0.45,0.443,4,-7.828,0,0.0263,0.275,0.00644,0.287,0.243,75.028,180880,4,0,0,0,0,7,72,0,0,35
Tengo Un Amor,TOBY LOVE featuring RAKIM &amp; KEN-Y,11/18/06,100,100,1,59,7968887,0.754,0.573,8,-6.814,1,0.0313,0.641,0,0.331,0.96,133.995,259973,4,0,0,0,0,0,62,0,0,0
Hymn No. 5,THE MIGHTY HANNIBAL,11/19/66,128,115,2,20,70310,0.572,0.445,8,-8.32,1,0.0423,0.758,8.26E-05,0.106,0.386,78.267,202507,3,0,0,0,0,0,30,0,0,0
I'll Think Of Summer,RONNY AND THE DAYTONAS,11/19/66,133,133,1,6,105219,0.606,0.37,0,-13.513,1,0.0295,0.752,0.783,0.341,0.418,107.575,176507,4,0,0,0,0,0,24,0,0,4
Kiss Me (The Way I Like It),GEORGE McCRAE,11/19/77,110,110,2,11,7078,0.724,0.794,9,-10.757,0,0.028,0.0788,0.00106,0.189,0.948,115.363,192240,4,0,0,0,0,1,52,1,0,2
Spin The Bottle,JULIANA HATFIELD,11/19/94,97,97,2,31,316975,0.611,0.524,4,-7.144,1,0.0282,0.634,0,0.0844,0.734,148.391,143267,5,0,0,0,0,0,57.77835159,0,0,1
Last Friday Night,GLEE CAST,11/19/11,72,72,1,45,8529017,0.657,0.848,11,-4.04,0,0.0368,0.0029,0,0.123,0.784,126.002,228067,4,0,0,0,0,1,81,0,1,70
Ambition,WALE featuring MEEK MILL &amp; RICK ROSS,11/19/11,81,81,1,60,43196129,0.42,0.744,8,-5.033,1,0.396,0.398,8.54E-06,0.192,0.324,161.792,302547,4,0,0,0,0,0,81,0,0,1
Froze,MEEK MILL featuring LIL UZI VERT &amp; NICKI MINAJ,11/19/16,68,68,1,61,4419681,0.7,0.693,2,-6.553,1,0.14,0.00375,0,0.314,0.525,133.981,210472,4,0,0,0,0,0,84,0,0,1
Offended,MEEK MILL featuring YOUNG THUG &amp; 21 SAVAGE,11/19/16,70,70,1,62,12736825,0.92,0.53,4,-7.399,0,0.341,0.187,0,0.103,0.363,123.968,255483,4,0,0,0,0,0,84,0,0,1
"Two Birds, One Stone",DRAKE,11/19/16,73,73,1,56,16292615,0.46,0.832,8,-2.628,1,0.232,0.329,0,0.127,0.358,86.35,238960,4,0,0,0,3,35,99,0,7,43
On The Regular,MEEK MILL,11/19/16,75,75,1,56,10881785,0.781,0.764,2,-3.252,1,0.164,0.0175,0,0.102,0.352,146.03,184110,4,0,0,0,0,0,84,0,0,7
The Difference,MEEK MILL featuring QUAVO,11/19/16,84,84,1,54,19208608,0.727,0.513,8,-7.582,1,0.212,0.00294,0,0.33,0.238,149.981,205479,4,0,0,0,0,0,84,0,0,1
Blue Notes,MEEK MILL,11/19/16,93,93,1,66,16309214,0.515,0.431,4,-8.251,1,0.257,0.665,0,0.147,0.184,141.392,227809,4,0,0,0,0,0,84,0,0,7
Blessed Up,MEEK MILL,11/19/16,97,97,1,57,2268955,0.647,0.59,6,-9.931,1,0.247,0.0609,0,0.381,0.415,92.275,201255,4,0,0,0,0,0,84,0,0,7
Something In The Air,THUNDERCLAP NEWMAN,9/6/69,82,37,10,40,3438390,0.485,0.802,4,-5.475,0,0.0265,0.00302,0.291,0.0805,0.635,89.971,270880,4,0,0,0,0,0,40,0,0,1
Delta Lady,JOE COCKER,9/20/69,108,69,8,26,551750,0.505,0.571,0,-10.991,1,0.0487,0.384,0,0.344,0.793,135.973,170160,4,0,0,0,0,7,68,0,1,12
It's Hard To Get Along,JOE SIMON,10/18/69,90,87,3,2,29162,0.567,0.556,1,-11.985,1,0.0466,0.124,0,0.397,0.761,145.111,177093,4,0,0,0,0,7,57.77835159,0,2,22
Ballad Of Easy Rider,THE BYRDS,10/18/69,127,65,8,34,210823,0.411,0.635,2,-11.645,1,0.0667,0.66,0.0519,0.273,0.755,97.123,124267,4,0,0,0,0,0,66,1,0,10
Why Is The Wine Sweeter (On The Other Side),EDDIE FLOYD,10/25/69,121,98,3,12,5428,0.669,0.282,7,-15.915,1,0.0349,0.0869,0,0.124,0.802,95.45,147413,4,0,0,0,0,0,52,0,0,9
Today I Sing The Blues,ARETHA FRANKLIN,10/11/69,114,101,5,20,183936,0.445,0.298,2,-11.336,1,0.0342,0.635,3.19E-05,0.128,0.278,121.361,265240,3,0,0,1,18,44,75,0,12,28
When I'm In Your Arms,THE DELLS,11/1/69,108,108,2,2,6764,0.482,0.634,5,-13.828,1,0.0411,0.653,0,0.379,0.784,98.108,166893,4,0,0,0,0,0,57.77835159,0,1,10
How Does It Feel,THE ILLUSIONS,10/11/69,128,110,4,54,1962256,0.833,0.301,4,-10.015,0,0.0586,0.187,0.0234,0.0866,0.204,112.631,430800,3,0,0,0,0,0,57.77835159,0,0,0
Horoscope,YOUNG-HOLT UNLIMITED,11/1/69,115,115,1,9,1702,0.465,0.657,10,-10.007,1,0.153,0.758,0,0.126,0.618,175.807,160773,4,0,0,0,0,0,57.77835159,0,1,0
(I'm So) Afraid Of Losing You Again,CHARLEY PRIDE,11/1/69,116,74,7,20,148315,0.525,0.354,4,-12.332,1,0.0344,0.466,3.86E-05,0.246,0.495,109.498,173320,4,0,0,1,3,13,55,0,0,11
Letting Go,NEIL SEDAKA,9/7/80,107,107,1,5,2451,0.199,0.0631,4,-22.073,0,0.0378,0.97,0.968,0.191,0.0394,89.798,378987,4,0,0,0,0,5,57.77835159,2,4,15
Sweet Sticky Thing,OHIO PLAYERS,9/20/75,64,33,8,37,1376531,0.529,0.693,1,-8.375,0,0.0884,0.208,0.0317,0.083,0.64,90.183,374600,4,0,0,0,0,1,59,1,0,6
There Goes Another Love Song,OUTLAWS,9/6/75,79,34,10,39,182973,0.514,0.766,0,-5.894,1,0.0276,0.00396,2.09E-06,0.0849,0.754,135.877,184360,4,0,0,0,0,0,49,0,0,3
Mr. Jaws,DICKIE GOODMAN,9/6/75,49,4,10,7,264883,0.645,0.749,5,-6.099,1,0.693,0.86,0,0.107,0.686,110.116,123627,4,0,0,0,0,0,25,0,1,10
Summer Of '42,BIDDU ORCHESTRA,10/4/75,89,57,6,9,270818,0.571,0.638,5,-8.455,0,0.0595,0.000832,0.88,0.0818,0.556,132.15,223507,4,0,0,0,0,0,57.77835159,0,0,1
I Get High On You,SLY STONE,9/6/75,83,52,9,17,64676,0.537,0.874,5,-9.656,1,0.0704,0.186,0.00115,0.405,0.615,97.381,193000,4,0,0,1,0,0,33,0,0,1
Easy Evil,TRAVIS WAMMACK,9/20/75,108,72,7,0,4101,0.684,0.391,9,-13.775,1,0.0505,0.554,0.114,0.122,0.744,97.545,190520,4,0,0,0,0,0,57.77835159,0,0,2
Indian Love Call,RAY STEVENS,10/11/75,95,68,5,7,203982,0.341,0.295,4,-14.399,1,0.0323,0.893,0.0581,0.169,0.475,178.538,211760,3,0,0,0,2,12,43,2,2,14
Minstrel In The Gallery,JETHRO TULL,10/11/75,90,79,4,37,689971,0.368,0.507,11,-12.139,0,0.0722,0.0519,2.05E-06,0.0751,0.618,95.933,498653,3,0,0,0,1,1,66,0,0,7
Just A Smile,PILOT,10/11/75,96,90,5,20,257201,0.442,0.699,2,-7.186,1,0.0322,0.0253,0,0.0608,0.525,127.827,197213,4,0,0,0,0,0,48,0,0,2
Everything's The Same (Ain't Nothing Changed),BILLY SWAN,9/6/75,102,91,13,22,9891,0.59,0.631,0,-10.289,1,0.0357,0.464,0.00103,0.351,0.816,131.754,153640,4,0,0,0,0,0,57.77835159,1,0,2
Do It Yourself,GLORIA GAYNOR,9/20/75,107,98,7,10,58870,0.686,0.895,6,-6.731,0,0.126,0.144,1.18E-05,0.197,0.729,110.354,170867,4,0,0,0,1,5,67,1,1,4
"Nice, Nice, Very Nice",AMBROSIA,10/25/75,104,63,7,33,118429,0.468,0.462,7,-7.102,1,0.035,0.0881,0.00162,0.106,0.585,110.354,349867,4,0,0,0,0,1,54,0,2,6
You Were So Warm,THE DWIGHT TWILLEY BAND,11/1/75,106,103,2,0,22958,0.501,0.686,2,-4.545,1,0.0279,0.0515,0,0.234,0.755,113.908,149867,4,0,0,0,0,0,57.77835159,0,0,0
I Got A Song,SUGARLOAF / JERRY CORBETTA,11/1/75,110,110,1,3,35994,0.275,0.416,2,-16.864,1,0.0413,0.626,0.264,0.413,0.488,143.8,329653,4,0,0,0,0,0,57.77835159,0,0,0
Goin' Crazy!,DAVID LEE ROTH,9/27/86,85,66,7,35,838731,0.374,0.889,7,-4.348,1,0.0409,0.00137,0.00364,0.0586,0.643,134.385,187280,4,0,0,0,0,1,53,0,1,4
Love Is The Hero,BILLY SQUIER,10/4/86,91,80,5,16,98527,0.526,0.849,2,-4.143,1,0.0549,0.0702,0,0.0793,0.51,115.817,287573,4,0,0,0,0,1,60,0,0,9
I Miss The Homies,MASTER P featuring PIMP C AND THE SHOCKER,9/6/97,27,25,20,4,1268582,0.822,0.679,0,-6.243,1,0.234,0.101,0,0.579,0.659,125.605,318647,4,0,0,0,0,0,59,0,0,2
Go Away,LORRIE MORGAN,10/4/97,95,85,6,17,93923,0.623,0.709,2,-5.824,1,0.0334,0.113,0,0.361,0.544,107.343,169333,4,0,0,0,0,3,48,0,0,1
A Smile Like Yours,NATALIE COLE,10/11/97,87,84,5,40,40899,0.573,0.47,1,-10.326,1,0.0362,0.674,3.71E-06,0.172,0.148,114.352,262933,4,0,0,0,9,21,57.77835159,0,5,6
I'm Not A Fool,IMMATURE,9/13/97,92,69,8,20,117743,0.715,0.628,7,-5.871,1,0.0337,0.626,1.17E-06,0.0479,0.703,80.614,269707,4,0,0,0,0,0,42,0,1,4
Pushin' Inside You,SONS OF FUNK,10/25/97,97,97,2,35,5639657,0.694,0.463,7,-9.056,1,0.088,0.592,2.68E-06,0.109,0.652,135.995,227973,4,0,0,0,0,0,28,0,0,1
When Love Starts Talkin',WYNONNA,10/25/97,98,98,2,15,39108,0.696,0.883,6,-5.986,1,0.0417,0.0865,1.01E-05,0.229,0.917,152.088,188760,4,0,0,0,5,13,52,0,0,3
You Are The Best Thing,RAY LaMONTAGNE,11/1/08,90,90,1,62,17249953,0.579,0.727,10,-4.872,1,0.0332,0.0304,1.99E-05,0.172,0.885,170.593,231840,4,2,0,0,1,2,68,0,0,1
Be OK,INGRID MICHAELSON,11/1/08,91,91,1,58,9413744,0.821,0.773,4,-6.741,1,0.0464,0.13,0,0.116,0.954,133.053,147680,4,5,0,0,0,0,69,0,0,2
"What A Catch, Donnie",FALL OUT BOY,11/1/08,94,94,1,53,8034605,0.481,0.712,5,-4.13,1,0.0362,0.0415,1.16E-06,0.206,0.425,127.948,290800,4,0,0,0,0,1,87,0,4,12
EW!,JIMMY FALLON featuring WILL.I.AM,10/25/14,26,26,2,38,42544276,0.95,0.707,7,-5.826,1,0.166,0.0317,0,0.092,0.877,129.993,134667,4,0,0,0,1,2,43,0,0,1
I'm Not Gonna Miss You,GLEN CAMPBELL,11/1/14,90,90,1,37,13212314,0.454,0.344,7,-9.332,1,0.0287,0.571,3.97E-06,0.0827,0.175,126.334,177347,4,0,0,1,6,20,65,2,3,22
U Guessed It,OG MACO,10/18/14,94,90,4,59,60578878,0.843,0.286,1,-10.575,1,0.352,0.0125,1.69E-06,0.0681,0.265,120.06,146064,4,0,0,0,0,0,56,0,0,1
Bobby Bitch,BOBBY SHMURDA,11/22/14,94,92,2,62,70792096,0.921,0.525,11,-8.186,1,0.413,0.0136,0,0.313,0.794,130.747,160383,4,0,0,0,0,0,67,0,1,1
Standing In The Need Of Love,CLARENCE HENRY,11/20/61,117,109,2,4,659,0.552,0.78,7,-6.05,1,0.0604,0.638,0,0.0409,0.626,167.744,157200,4,0,0,0,0,0,39,0,0,2
She Put The Hurt On Me,PRINCE LA LA,11/20/61,119,119,1,8,12791,0.53,0.436,3,-11.722,1,0.0587,0.231,0.000431,0.154,0.744,145.901,143840,4,0,0,0,7,38,8,0,0,0
Lookin' Back,BOB SEGER,11/20/71,98,96,2,35,357767,0.632,0.931,4,-4.169,1,0.081,0.0417,0,0.111,0.4,116.696,156320,4,0,0,0,0,6,71,1,3,11
Sleazy,KE$HA,11/20/10,51,51,1,53,15429687,0.755,0.895,9,-5.576,0,0.147,0.0165,0.0704,0.0987,0.856,169.992,205357,4,0,0,0,0,0,57.77835159,2,4,3
Get Back Up,T.I. featuring CHRIS BROWN,11/20/10,70,70,1,44,29439259,0.556,0.699,7,-6.264,1,0.35,0.6,0,0.0937,0.648,83.711,264200,4,0,0,0,0,0,83,0,0,1
Lo Mejor De Mi Vida Eres Tu,RICKY MARTIN featuring NATALIA JIMENEZ,11/20/10,74,74,1,54,9233983,0.727,0.812,3,-4.148,1,0.0405,0.543,0,0.0796,0.812,128.811,216613,4,0,0,0,2,7,79,0,0,1
Stranger From Durango,RICHIE ALLEN,11/21/60,91,90,2,1,915,0.307,0.326,9,-9.976,1,0.0306,0.685,0.000781,0.172,0.442,162.24,133748,3,0,0,0,0,0,4,0,0,1
Rap City,THE VENTURES,11/21/64,135,135,1,5,124919,0.518,0.876,4,-9.829,0,0.033,0.426,0.804,0.0828,0.778,117.814,123227,4,0,0,0,0,0,52,0,2,2
Don't Let This Moment End,GLORIA ESTEFAN,11/21/98,78,76,2,18,561014,0.614,0.888,10,-6.64,0,0.0378,0.0445,8.25E-06,0.147,0.62,130.986,249267,4,0,0,0,3,12,69,2,2,13
Strawberry,NICOLE RENEE,11/21/98,93,83,2,25,45825,0.735,0.662,11,-7.439,0,0.0905,0.251,0,0.314,0.736,89.042,230827,4,0,0,0,0,0,17,0,0,1
Suavemente,ELVIS CRESPO,11/21/98,96,84,2,64,70625163,0.811,0.88,8,-2.972,1,0.0628,0.254,0.00146,0.0475,0.915,124.12,267000,4,0,0,0,1,2,69,0,0,1
Favorite Girl,JUSTIN BIEBER,11/21/09,26,26,2,50,24802227,0.582,0.694,7,-4.396,1,0.055,0.0535,0,0.12,0.643,176.047,256800,4,0,0,0,1,7,97,2,0,23
Must Be Your Thing,CHARLES WRIGHT AND THE WATTS 103RD STREET RHYTHM BAND,11/22/69,103,103,2,2,51462,0.808,0.619,5,-9.662,1,0.0663,0.0586,7.95E-05,0.338,0.859,116.438,221493,4,0,0,0,0,1,48,0,0,0
Turn Turn Turn / To Everything There Is A Season,JUDY COLLINS,11/22/69,115,69,8,29,444194,0.451,0.166,8,-10.535,1,0.0396,0.846,4.54E-06,0.108,0.48,125.386,216533,4,0,0,0,1,6,53,0,0,8
Made Me,SNOOTIE WILD featuring K CAMP,11/8/14,97,97,1,51,23618987,0.856,0.719,10,-6.519,0,0.0746,0.0389,9.03E-06,0.0935,0.37,146.032,194747,4,0,0,0,0,0,52,0,0,1
Shut Up + Dance,WALK THE MOON,11/22/14,98,98,2,77,308013947,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,4,0,0,0,0,0,78,0,1,1
Story Of Our Love,JOHNNY MATHIS,11/23/59,93,93,1,5,8946,0.113,0.299,3,-12.279,1,0.0375,0.777,0,0.0776,0.26,175.21,147013,5,0,0,1,0,1,63,0,2,17
Tear Drop,SANTO AND JOHNNY,11/23/59,111,23,12,16,392697,0.604,0.347,10,-11.783,1,0.0268,0.714,0.807,0.144,0.343,93.269,127293,3,0,0,0,0,0,57.77835159,0,0,1
Rumble,JACK NITZSCHE,11/23/63,91,91,2,0,19728,0.112,0.899,8,-6.718,1,0.0465,5.03E-05,0.916,0.0982,0.431,233.574,180907,3,0,0,0,0,1,57.77835159,0,0,1
"Too Hurt To Cry, Too Much In Love To Say Goodbye",THE DARNELLS (THE MARVELETTES),11/23/63,126,117,2,1,6737,0.538,0.86,0,-2.443,1,0.0361,0.268,0.0169,0.152,0.701,127.758,135613,4,0,0,0,0,0,57.77835159,0,0,0
Smell Of Incense,SOUTHWEST F.O.B.,9/21/68,105,56,7,1,18765,0.485,0.368,10,-14.045,1,0.0328,0.016,0,0.207,0.567,118.246,163907,4,0,0,0,0,0,57.77835159,0,0,1
The Continuing Story Of Harper Valley P.T.A.,DEE MULLINS,11/23/68,111,111,2,0,3181,0.718,0.556,7,-9.879,1,0.0361,0.583,0,0.159,0.905,121.969,192787,4,0,0,0,0,0,5,0,0,0
The Split,LOU RAWLS,11/23/68,123,123,2,0,31075,0.658,0.702,7,-9.31,1,0.0272,0.43,0.00527,0.165,0.447,109.996,237518,4,0,0,0,3,13,53,0,1,10
"Yummy, Yummy, Yummy",JULIE LONDON,11/23/68,125,125,1,16,358306,0.437,0.458,0,-10.813,1,0.0335,0.626,7.34E-05,0.133,0.646,168.988,178053,4,0,0,0,0,0,62,0,0,0
Gangsters Of The Groove,HEATWAVE,11/23/80,110,110,1,26,87927,0.834,0.362,4,-15.16,1,0.0367,0.00873,0.0654,0.0815,0.852,113.361,241200,4,0,0,0,0,2,54,0,2,1
A Case Of You,JAMES WOLPERT,11/23/13,72,72,1,36,363549,0.613,0.229,8,-9.5,1,0.03,0.839,0,0.0997,0.502,94.109,232661,4,0,0,0,0,0,29,0,0,1
Beautiful Pain,EMINEM featuring SIA,11/23/13,99,99,1,58,18972452,0.691,0.815,6,-4.532,0,0.443,0.0561,0,0.133,0.415,165.342,265025,4,0,0,0,15,43,95,0,0,2
Don't Stop The Wedding,ANN COLE,10/20/62,110,109,2,0,2007,0.498,0.272,3,-13.495,1,0.0514,0.689,1.02E-06,0.182,0.73,101.45,131240,3,0,0,0,0,0,17,0,0,0
I Feel Good All Over,THE FIESTAS,11/24/62,123,123,1,3,1839,0.807,0.637,5,-9.133,1,0.0391,0.657,0.000231,0.345,0.862,119.129,151485,4,0,0,0,0,0,24,0,0,1
Headlines (Friendship Never Ends),SPICE GIRLS,11/24/07,90,90,1,38,135901,0.549,0.721,1,-4.795,1,0.0249,0.091,0,0.2,0.534,143.931,209583,4,0,0,0,0,0,73,1,2,3
High School Never Ends,BOWLING FOR SOUP,11/25/06,97,97,1,62,14462120,0.536,0.923,2,-3.494,1,0.125,0.0122,0,0.142,0.77,160.03,209040,4,0,0,0,0,0,70,0,0,4
A La Primera Persona,ALEJANDRO SANZ,11/25/06,100,100,1,54,39595840,0.615,0.676,8,-5.154,1,0.0715,0.485,0,0.0634,0.259,121.026,301933,4,0,0,0,3,5,79,0,0,0
Let's Get Lost On A Country Road,THE KIT KATS,11/26/66,119,119,1,2,54889,0.583,0.734,0,-8.048,1,0.031,0.763,0.054,0.0718,0.727,111.309,160800,4,0,0,0,0,0,6,0,0,0
Reverberation,THE THIRTEENTH FLOOR ELEVATORS,11/26/66,129,129,1,24,49739,0.526,0.791,7,-5.992,1,0.0658,0.000458,0.866,0.125,0.428,130.484,163720,4,0,0,0,0,0,57.77835159,0,0,0
The Bears,THE FASTEST GROUP ALIVE,11/26/66,133,133,1,31,2802,0.609,0.597,2,-9.214,1,0.0399,0.149,0,0.0974,0.791,139.837,143173,4,0,0,0,0,0,57.77835159,0,0,0
Smile Back,MAC MILLER,11/26/11,55,55,1,56,50058035,0.533,0.835,2,-6.551,1,0.159,0.000288,0,0.363,0.228,151.289,162008,4,0,0,0,0,0,81,0,0,5
I'll Never Stop Wanting You,BRIAN HYLAND,11/6/61,112,112,1,2,1273,0.402,0.239,11,-13.111,0,0.032,0.148,1.84E-06,0.127,0.355,75.667,155193,3,0,0,0,0,0,49,2,1,11
Scratch My Back,TONY JOE WHITE,11/27/70,117,117,1,20,7144,0.764,0.748,4,-9.733,1,0.034,0.674,0.00129,0.0762,0.922,124.903,182973,4,0,0,0,0,0,52,0,1,4
Start Me Up / Livin' On A Prayer,GLEE CAST,11/27/10,31,31,1,44,4738369,0.558,0.886,6,-4.114,0,0.0367,0.129,0,0.337,0.571,123.005,170707,4,0,0,0,0,1,81,0,1,70
One Love (People Get Ready),GLEE CAST,11/27/10,41,41,1,40,490305,0.719,0.521,10,-5.661,1,0.0696,0.275,0,0.11,0.828,80.534,154307,4,0,0,0,0,1,81,0,1,70
Marijuana,KID CUDI,11/27/10,54,54,1,61,7832849,0.67,0.396,8,-9.768,0,0.0266,0.812,0.822,0.249,0.544,141.016,260200,4,0,0,0,1,4,57.77835159,0,0,3
Cannibal,KE$HA,11/27/10,77,77,1,62,13670067,0.713,0.675,1,-4.632,1,0.0947,0.00859,0.0136,0.0506,0.592,129.963,194026,4,0,0,0,0,0,57.77835159,2,4,3
Scott Mescudi vs The World,KID CUDI featuring CEE-LO,11/27/10,92,92,1,50,145016,0.776,0.717,11,-5.915,0,0.0289,0.31,0.597,0.172,0.556,108.677,235293,4,0,0,0,1,4,82,0,0,1
